client_id,birth_number,district_id,birthdate,gender,birth_month,age,age_group
606,495125,10,1949-01-25,Female,1,77,60+
607,640330,64,1964-03-30,Male,3,62,60+
608,720831,67,1972-08-31,Male,8,54,46-60
609,620902,52,1962-09-02,Male,9,64,60+
610,795810,74,1979-08-10,Female,8,47,46-60
611,521013,36,1952-10-13,Male,10,74,60+
612,606110,36,1960-11-10,Female,11,66,60+
613,775810,1,1977-08-10,Female,8,49,46-60
614,475203,14,1947-02-03,Female,2,79,60+
615,495913,68,1949-09-13,Female,9,77,60+
616,750101,58,1975-01-01,Male,1,51,46-60
617,740314,70,1974-03-14,Male,3,52,46-60
618,325316,57,1932-03-16,Female,3,94,60+
619,200907,6,1920-09-07,Male,9,106,
620,185213,6,1918-02-13,Female,2,108,
621,390317,54,1939-03-17,Male,3,87,60+
622,316123,74,1931-11-23,Female,11,95,60+
623,250904,24,1925-09-04,Male,9,101,
624,325726,24,1932-07-26,Female,7,94,60+
625,786124,60,1978-11-24,Female,11,48,46-60
626,800413,9,1980-04-13,Male,4,46,46-60
627,720411,17,1972-04-11,Male,4,54,46-60
628,705527,17,1970-05-27,Female,5,56,46-60
629,760310,16,1976-03-10,Male,3,50,46-60
630,520303,61,1952-03-03,Male,3,74,60+
631,565322,70,1956-03-22,Female,3,70,60+
632,460316,67,1946-03-16,Male,3,80,60+
633,385612,67,1938-06-12,Female,6,88,60+
635,275629,17,1927-06-29,Female,6,99,60+
636,350217,17,1935-02-17,Male,2,91,60+
637,706215,39,1970-12-15,Female,12,56,46-60
638,615203,54,1961-02-03,Female,2,65,60+
639,780802,31,1978-08-02,Male,8,48,46-60
640,790415,26,1979-04-15,Male,4,47,46-60
641,625704,40,1962-07-04,Female,7,64,60+
642,631025,40,1963-10-25,Male,10,63,60+
643,495613,1,1949-06-13,Female,6,77,60+
644,615423,35,1961-04-23,Female,4,65,60+
645,251221,14,1925-12-21,Male,12,101,
646,225929,34,1922-09-29,Female,9,104,
647,290406,34,1929-04-06,Male,4,97,60+
648,355928,70,1935-09-28,Female,9,91,60+
649,785502,13,1978-05-02,Female,5,48,46-60
651,765127,54,1976-01-27,Female,1,50,46-60
652,381208,61,1938-12-08,Male,12,88,60+
653,306121,1,1930-11-21,Female,11,96,60+
654,425517,64,1942-05-17,Female,5,84,60+
655,421210,32,1942-12-10,Male,12,84,60+
656,560606,1,1956-06-06,Male,6,70,60+
657,265710,8,1926-07-10,Female,7,100,60+
658,261221,8,1926-12-21,Male,12,100,60+
659,651207,24,1965-12-07,Male,12,61,60+
660,230322,16,1923-03-22,Male,3,103,
661,195115,16,1919-01-15,Female,1,107,
662,450807,5,1945-08-07,Male,8,81,60+
663,230120,24,1923-01-20,Male,1,103,
664,805319,77,1980-03-19,Female,3,46,46-60
665,325405,62,1932-04-05,Female,4,94,60+
666,820523,26,1982-05-23,Male,5,44,31-45
667,815720,26,1981-07-20,Female,7,45,31-45
668,426225,1,1942-12-25,Female,12,84,60+
669,566219,12,1956-12-19,Female,12,70,60+
670,590121,1,1959-01-21,Male,1,67,60+
671,715227,10,1971-02-27,Female,2,55,46-60
672,296109,46,1929-11-09,Female,11,97,60+
673,391029,36,1939-10-29,Male,10,87,60+
674,275111,11,1927-01-11,Female,1,99,60+
675,751112,50,1975-11-12,Male,11,51,46-60
676,530207,70,1953-02-07,Male,2,73,60+
677,630524,5,1963-05-24,Male,5,63,60+
678,335528,39,1933-05-28,Female,5,93,60+
679,400319,8,1940-03-19,Male,3,86,60+
680,405509,8,1940-05-09,Female,5,86,60+
681,770115,15,1977-01-15,Male,1,49,46-60
682,791021,18,1979-10-21,Male,10,47,46-60
683,455829,76,1945-08-29,Female,8,81,60+
684,765410,3,1976-04-10,Female,4,50,46-60
685,306213,72,1930-12-13,Female,12,96,60+
686,716003,32,1971-10-03,Female,10,55,46-60
687,750128,32,1975-01-28,Male,1,51,46-60
688,540504,1,1954-05-04,Male,5,72,60+
689,640802,70,1964-08-02,Male,8,62,60+
690,421107,38,1942-11-07,Male,11,84,60+
691,445113,38,1944-01-13,Female,1,82,60+
692,365111,74,1936-01-11,Female,1,90,60+
693,350317,74,1935-03-17,Male,3,91,60+
694,360228,29,1936-02-28,Male,2,90,60+
695,550627,28,1955-06-27,Male,6,71,60+
696,526201,28,1952-12-01,Female,12,74,60+
697,740501,1,1974-05-01,Male,5,52,46-60
698,540227,75,1954-02-27,Male,2,72,60+
699,225422,26,1922-04-22,Female,4,104,
700,291120,12,1929-11-20,Male,11,97,60+
702,686107,31,1968-11-07,Female,11,58,46-60
703,590426,4,1959-04-26,Male,4,67,60+
704,750501,54,1975-05-01,Male,5,51,46-60
705,381210,19,1938-12-10,Male,12,88,60+
706,480805,1,1948-08-05,Male,8,78,60+
707,411214,1,1941-12-14,Male,12,85,60+
708,776127,50,1977-11-27,Female,11,49,46-60
709,341229,1,1934-12-29,Male,12,92,60+
710,251128,23,1925-11-28,Male,11,101,
711,635816,48,1963-08-16,Female,8,63,60+
712,621204,54,1962-12-04,Male,12,64,60+
713,805329,20,1980-03-29,Female,3,46,46-60
714,701008,31,1970-10-08,Male,10,56,46-60
715,525115,1,1952-01-15,Female,1,74,60+
716,546204,1,1954-12-04,Female,12,72,60+
717,680502,54,1968-05-02,Male,5,58,46-60
718,605228,54,1960-02-28,Female,2,66,60+
719,740809,46,1974-08-09,Male,8,52,46-60
720,540906,29,1954-09-06,Male,9,72,60+
721,400215,43,1940-02-15,Male,2,86,60+
722,706125,62,1970-11-25,Female,11,56,46-60
723,575726,12,1957-07-26,Female,7,69,60+
724,535202,65,1953-02-02,Female,2,73,60+
725,561211,75,1956-12-11,Male,12,70,60+
726,350213,16,1935-02-13,Male,2,91,60+
727,305720,32,1930-07-20,Female,7,96,60+
728,320120,32,1932-01-20,Male,1,94,60+
729,695317,63,1969-03-17,Female,3,57,46-60
730,730814,63,1973-08-14,Male,8,53,46-60
731,795122,74,1979-01-22,Female,1,47,46-60
732,780705,74,1978-07-05,Male,7,48,46-60
733,780728,46,1978-07-28,Male,7,48,46-60
734,855114,46,1985-01-14,Female,1,41,31-45
735,731126,1,1973-11-26,Male,11,53,46-60
736,775426,1,1977-04-26,Female,4,49,46-60
737,521104,74,1952-11-04,Male,11,74,60+
738,200326,25,1920-03-26,Male,3,106,
739,420416,72,1942-04-16,Male,4,84,60+
740,231107,55,1923-11-07,Male,11,103,
741,410709,74,1941-07-09,Male,7,85,60+
742,516015,1,1951-10-15,Female,10,75,60+
743,410217,1,1941-02-17,Male,2,85,60+
744,400718,26,1940-07-18,Male,7,86,60+
745,665214,52,1966-02-14,Female,2,60,46-60
746,620416,52,1962-04-16,Male,4,64,60+
747,535820,24,1953-08-20,Female,8,73,60+
748,361015,25,1936-10-15,Male,10,90,60+
749,335729,25,1933-07-29,Female,7,93,60+
750,565929,70,1956-09-29,Female,9,70,60+
751,590309,70,1959-03-09,Male,3,67,60+
752,441220,72,1944-12-20,Male,12,82,60+
753,405924,72,1940-09-24,Female,9,86,60+
754,475604,63,1947-06-04,Female,6,79,60+
755,471121,72,1947-11-21,Male,11,79,60+
756,200513,31,1920-05-13,Male,5,106,
757,706220,71,1970-12-20,Female,12,56,46-60
758,615726,68,1961-07-26,Female,7,65,60+
759,550520,29,1955-05-20,Male,5,71,60+
760,365825,57,1936-08-25,Female,8,90,60+
762,370420,21,1937-04-20,Male,4,89,60+
763,275824,75,1927-08-24,Female,8,99,60+
764,556013,49,1955-10-13,Female,10,71,60+
765,691231,65,1969-12-31,Male,12,57,46-60
766,265703,1,1926-07-03,Female,7,100,60+
767,230616,1,1923-06-16,Male,6,103,
768,315923,32,1931-09-23,Female,9,95,60+
769,771215,40,1977-12-15,Male,12,49,46-60
772,441210,64,1944-12-10,Male,12,82,60+
773,351030,4,1935-10-30,Male,10,91,60+
774,730303,70,1973-03-03,Male,3,53,46-60
775,406130,51,1940-11-30,Female,11,86,60+
776,535503,1,1953-05-03,Female,5,73,60+
777,610520,1,1961-05-20,Male,5,65,60+
778,400604,13,1940-06-04,Male,6,86,60+
779,445612,69,1944-06-12,Female,6,82,60+
780,240226,3,1924-02-26,Male,2,102,
781,450920,72,1945-09-20,Male,9,81,60+
782,635318,5,1963-03-18,Female,3,63,60+
783,715325,27,1971-03-25,Female,3,55,46-60
784,641228,27,1964-12-28,Male,12,62,60+
785,340909,63,1934-09-09,Male,9,92,60+
786,780906,53,1978-09-06,Male,9,48,46-60
787,471208,3,1947-12-08,Male,12,79,60+
788,740903,47,1974-09-03,Male,9,52,46-60
789,310921,4,1931-09-21,Male,9,95,60+
790,675509,63,1967-05-09,Female,5,59,46-60
791,505929,68,1950-09-29,Female,9,76,60+
793,780204,21,1978-02-04,Male,2,48,46-60
794,795716,21,1979-07-16,Female,7,47,46-60
796,190830,1,1919-08-30,Male,8,107,
797,480127,8,1948-01-27,Male,1,78,60+
798,405212,27,1940-02-12,Female,2,86,60+
799,360219,27,1936-02-19,Male,2,90,60+
803,510215,35,1951-02-15,Male,2,75,60+
804,565123,35,1956-01-23,Female,1,70,60+
806,800422,60,1980-04-22,Male,4,46,46-60
807,696021,53,1969-10-21,Female,10,57,46-60
808,631128,31,1963-11-28,Male,11,63,60+
809,191015,49,1919-10-15,Male,10,107,
810,455924,58,1945-09-24,Female,9,81,60+
811,400528,58,1940-05-28,Male,5,86,60+
812,401206,39,1940-12-06,Male,12,86,60+
813,640129,70,1964-01-29,Male,1,62,60+
814,591001,19,1959-10-01,Male,10,67,60+
815,646027,22,1964-10-27,Female,10,62,60+
816,585201,17,1958-02-01,Female,2,68,60+
818,660427,54,1966-04-27,Male,4,60,46-60
819,580708,74,1958-07-08,Male,7,68,60+
820,606106,74,1960-11-06,Female,11,66,60+
821,480512,49,1948-05-12,Male,5,78,60+
822,595508,37,1959-05-08,Female,5,67,60+
823,561024,41,1956-10-24,Male,10,70,60+
824,520905,27,1952-09-05,Male,9,74,60+
825,770402,74,1977-04-02,Male,4,49,46-60
826,780123,1,1978-01-23,Male,1,48,46-60
827,655904,10,1965-09-04,Female,9,61,60+
828,581210,10,1958-12-10,Male,12,68,60+
829,570519,24,1957-05-19,Male,5,69,60+
830,480827,69,1948-08-27,Male,8,78,60+
831,480502,2,1948-05-02,Male,5,78,60+
832,236223,67,1923-12-23,Female,12,103,
833,600611,5,1960-06-11,Male,6,66,60+
834,221217,54,1922-12-17,Male,12,104,
835,436020,28,1943-10-20,Female,10,83,60+
836,480614,28,1948-06-14,Male,6,78,60+
837,741014,71,1974-10-14,Male,10,52,46-60
838,685204,71,1968-02-04,Female,2,58,46-60
839,555518,47,1955-05-18,Female,5,71,60+
840,370426,20,1937-04-26,Male,4,89,60+
841,810210,69,1981-02-10,Male,2,45,31-45
842,335703,12,1933-07-03,Female,7,93,60+
843,575903,54,1957-09-03,Female,9,69,60+
844,450114,22,1945-01-14,Male,1,81,60+
845,535130,22,1953-01-30,Female,1,73,60+
846,491201,35,1949-12-01,Male,12,77,60+
847,791225,49,1979-12-25,Male,12,47,46-60
849,395606,26,1939-06-06,Female,6,87,60+
850,690921,19,1969-09-21,Male,9,57,46-60
851,190616,25,1919-06-16,Male,6,107,
852,165604,25,1916-06-04,Female,6,110,
853,490602,70,1949-06-02,Male,6,77,60+
854,416102,72,1941-11-02,Female,11,85,60+
855,300128,58,1930-01-28,Male,1,96,60+
856,190122,23,1919-01-22,Male,1,107,
857,480221,32,1948-02-21,Male,2,78,60+
858,595329,47,1959-03-29,Female,3,67,60+
859,685729,1,1968-07-29,Female,7,58,46-60
860,671208,1,1967-12-08,Male,12,59,46-60
861,565913,1,1956-09-13,Female,9,70,60+
862,520105,30,1952-01-05,Male,1,74,60+
863,686129,54,1968-11-29,Female,11,58,46-60
864,530327,11,1953-03-27,Male,3,73,60+
865,466103,11,1946-11-03,Female,11,80,60+
866,756124,38,1975-11-24,Female,11,51,46-60
870,570506,70,1957-05-06,Male,5,69,60+
871,740311,76,1974-03-11,Male,3,52,46-60
872,630222,35,1963-02-22,Male,2,63,60+
873,440105,60,1944-01-05,Male,1,82,60+
874,525905,14,1952-09-05,Female,9,74,60+
875,561207,14,1956-12-07,Male,12,70,60+
876,601125,1,1960-11-25,Male,11,66,60+
877,275121,5,1927-01-21,Female,1,99,60+
878,200417,5,1920-04-17,Male,4,106,
879,436208,38,1943-12-08,Female,12,83,60+
880,600217,49,1960-02-17,Male,2,66,60+
881,755222,5,1975-02-22,Female,2,51,46-60
882,335909,70,1933-09-09,Female,9,93,60+
883,205106,75,1920-01-06,Female,1,106,
884,181014,75,1918-10-14,Male,10,108,
885,230208,34,1923-02-08,Male,2,103,
886,480202,34,1948-02-02,Male,2,78,60+
887,736128,66,1973-11-28,Female,11,53,46-60
888,731026,28,1973-10-26,Male,10,53,46-60
889,816024,54,1981-10-24,Female,10,45,31-45
890,190330,77,1919-03-30,Male,3,107,
891,310131,33,1931-01-31,Male,1,95,60+
892,225524,42,1922-05-24,Female,5,104,
893,356023,43,1935-10-23,Female,10,91,60+
894,340818,75,1934-08-18,Male,8,92,60+
895,700703,39,1970-07-03,Male,7,56,46-60
896,735424,36,1973-04-24,Female,4,53,46-60
897,810325,36,1981-03-25,Male,3,45,31-45
898,435427,38,1943-04-27,Female,4,83,60+
899,440213,38,1944-02-13,Male,2,82,60+
900,770410,73,1977-04-10,Male,4,49,46-60
901,191221,39,1919-12-21,Male,12,107,
902,500815,23,1950-08-15,Male,8,76,60+
903,340306,31,1934-03-06,Male,3,92,60+
904,320208,1,1932-02-08,Male,2,94,60+
905,401023,38,1940-10-23,Male,10,86,60+
906,780616,65,1978-06-16,Male,6,48,46-60
907,480311,51,1948-03-11,Male,3,78,60+
908,615307,51,1961-03-07,Female,3,65,60+
909,750907,23,1975-09-07,Male,9,51,46-60
910,610927,1,1961-09-27,Male,9,65,60+
911,391128,43,1939-11-28,Male,11,87,60+
912,201029,76,1920-10-29,Male,10,106,
913,381118,1,1938-11-18,Male,11,88,60+
914,215119,1,1921-01-19,Female,1,105,
915,750503,12,1975-05-03,Male,5,51,46-60
916,580629,3,1958-06-29,Male,6,68,60+
917,735916,25,1973-09-16,Female,9,53,46-60
918,641223,26,1964-12-23,Male,12,62,60+
921,545213,7,1954-02-13,Female,2,72,60+
922,725816,22,1972-08-16,Female,8,54,46-60
923,780822,22,1978-08-22,Male,8,48,46-60
924,530712,1,1953-07-12,Male,7,73,60+
925,590813,54,1959-08-13,Male,8,67,60+
926,810122,1,1981-01-22,Male,1,45,31-45
927,741026,1,1974-10-26,Male,10,52,46-60
928,516010,66,1951-10-10,Female,10,75,60+
929,350423,30,1935-04-23,Male,4,91,60+
930,595825,68,1959-08-25,Female,8,67,60+
931,680607,16,1968-06-07,Male,6,58,46-60
932,470927,3,1947-09-27,Male,9,79,60+
933,785311,33,1978-03-11,Female,3,48,46-60
934,820819,33,1982-08-19,Male,8,44,31-45
935,465517,42,1946-05-17,Female,5,80,60+
936,430730,42,1943-07-30,Male,7,83,60+
937,311114,1,1931-11-14,Male,11,95,60+
938,445807,59,1944-08-07,Female,8,82,60+
939,520803,21,1952-08-03,Male,8,74,60+
940,600811,53,1960-08-11,Male,8,66,60+
941,351005,10,1935-10-05,Male,10,91,60+
942,315902,12,1931-09-02,Female,9,95,60+
943,360926,12,1936-09-26,Male,9,90,60+
944,701218,39,1970-12-18,Male,12,56,46-60
945,775110,39,1977-01-10,Female,1,49,46-60
946,510806,54,1951-08-06,Male,8,75,60+
948,240422,49,1924-04-22,Male,4,102,
949,760727,3,1976-07-27,Male,7,50,46-60
950,655412,76,1965-04-12,Female,4,61,60+
951,600917,76,1960-09-17,Male,9,66,60+
952,515501,63,1951-05-01,Female,5,75,60+
953,371017,25,1937-10-17,Male,10,89,60+
954,426020,1,1942-10-20,Female,10,84,60+
955,700128,57,1970-01-28,Male,1,56,46-60
956,661021,1,1966-10-21,Male,10,60,46-60
957,416223,56,1941-12-23,Female,12,85,60+
958,420504,56,1942-05-04,Male,5,84,60+
959,625912,11,1962-09-12,Female,9,64,60+
960,575413,16,1957-04-13,Female,4,69,60+
961,316004,15,1931-10-04,Female,10,95,60+
962,660219,19,1966-02-19,Male,2,60,46-60
963,666217,64,1966-12-17,Female,12,60,46-60
964,536021,10,1953-10-21,Female,10,73,60+
965,726201,13,1972-12-01,Female,12,54,46-60
966,780902,13,1978-09-02,Male,9,48,46-60
967,790620,76,1979-06-20,Male,6,47,46-60
968,570217,69,1957-02-17,Male,2,69,60+
970,570329,36,1957-03-29,Male,3,69,60+
971,195101,46,1919-01-01,Female,1,107,
972,170506,46,1917-05-06,Male,5,109,
973,706006,14,1970-10-06,Female,10,56,46-60
974,630624,14,1963-06-24,Male,6,63,60+
975,595712,1,1959-07-12,Female,7,67,60+
976,556119,16,1955-11-19,Female,11,71,60+
977,265510,76,1926-05-10,Female,5,100,60+
978,685609,56,1968-06-09,Female,6,58,46-60
979,661118,56,1966-11-18,Male,11,60,46-60
980,610930,40,1961-09-30,Male,9,65,60+
981,600628,5,1960-06-28,Male,6,66,60+
984,490703,20,1949-07-03,Male,7,77,60+
985,475113,20,1947-01-13,Female,1,79,60+
986,550516,74,1955-05-16,Male,5,71,60+
987,520520,60,1952-05-20,Male,5,74,60+
988,396001,40,1939-10-01,Female,10,87,60+
989,330815,40,1933-08-15,Male,8,93,60+
990,611224,71,1961-12-24,Male,12,65,60+
991,410627,32,1941-06-27,Male,6,85,60+
992,480521,19,1948-05-21,Male,5,78,60+
993,696031,44,1969-10-31,Female,10,57,46-60
994,710427,36,1971-04-27,Male,4,55,46-60
995,736030,36,1973-10-30,Female,10,53,46-60
996,805626,1,1980-06-26,Female,6,46,46-60
997,501111,59,1950-11-11,Male,11,76,60+
998,535628,59,1953-06-28,Female,6,73,60+
999,665901,74,1966-09-01,Female,9,60,46-60
1000,611027,74,1961-10-27,Male,10,65,60+
1001,470414,44,1947-04-14,Male,4,79,60+
1002,445308,42,1944-03-08,Female,3,82,60+
1003,376031,31,1937-10-31,Female,10,89,60+
1004,570925,3,1957-09-25,Male,9,69,60+
1006,425628,46,1942-06-28,Female,6,84,60+
1007,380105,46,1938-01-05,Male,1,88,60+
1008,560706,6,1956-07-06,Male,7,70,60+
1009,625427,33,1962-04-27,Female,4,64,60+
1010,550816,33,1955-08-16,Male,8,71,60+
1011,390713,16,1939-07-13,Male,7,87,60+
1012,665213,70,1966-02-13,Female,2,60,46-60
1013,730312,70,1973-03-12,Male,3,53,46-60
1014,310208,1,1931-02-08,Male,2,95,60+
1015,340313,62,1934-03-13,Male,3,92,60+
1016,405721,62,1940-07-21,Female,7,86,60+
1017,435212,6,1943-02-12,Female,2,83,60+
1018,450228,53,1945-02-28,Male,2,81,60+
1019,466222,14,1946-12-22,Female,12,80,60+
1020,775510,72,1977-05-10,Female,5,49,46-60
1021,770805,2,1977-08-05,Male,8,49,46-60
1022,400723,31,1940-07-23,Male,7,86,60+
1023,381228,1,1938-12-28,Male,12,88,60+
1024,560329,25,1956-03-29,Male,3,70,60+
1025,640708,15,1964-07-08,Male,7,62,60+
1026,790812,57,1979-08-12,Male,8,47,46-60
1027,406104,1,1940-11-04,Female,11,86,60+
1028,341002,1,1934-10-02,Male,10,92,60+
1029,545316,1,1954-03-16,Female,3,72,60+
1030,471011,1,1947-10-11,Male,10,79,60+
1031,686211,2,1968-12-11,Female,12,58,46-60
1032,386030,1,1938-10-30,Female,10,88,60+
1033,371014,1,1937-10-14,Male,10,89,60+
1034,746111,52,1974-11-11,Female,11,52,46-60
1035,715328,13,1971-03-28,Female,3,55,46-60
1036,761206,13,1976-12-06,Male,12,50,46-60
1037,656101,1,1965-11-01,Female,11,61,60+
1038,615923,69,1961-09-23,Female,9,65,60+
1039,806011,70,1980-10-11,Female,10,46,46-60
1040,600617,1,1960-06-17,Male,6,66,60+
1041,610705,72,1961-07-05,Male,7,65,60+
1042,665925,17,1966-09-25,Female,9,60,46-60
1043,631116,17,1963-11-16,Male,11,63,60+
1044,715913,9,1971-09-13,Female,9,55,46-60
1045,476224,60,1947-12-24,Female,12,79,60+
1046,750824,1,1975-08-24,Male,8,51,46-60
1047,635711,16,1963-07-11,Female,7,63,60+
1048,746003,70,1974-10-03,Female,10,52,46-60
1049,421111,1,1942-11-11,Male,11,84,60+
1050,715701,27,1971-07-01,Female,7,55,46-60
1051,715826,73,1971-08-26,Female,8,55,46-60
1052,640311,56,1964-03-11,Male,3,62,60+
1053,585603,56,1958-06-03,Female,6,68,60+
1054,240820,63,1924-08-20,Male,8,102,
1055,190517,4,1919-05-17,Male,5,107,
1056,630619,1,1963-06-19,Male,6,63,60+
1057,390221,52,1939-02-21,Male,2,87,60+
1058,755801,9,1975-08-01,Female,8,51,46-60
1059,600603,26,1960-06-03,Male,6,66,60+
1060,576217,26,1957-12-17,Female,12,69,60+
1062,750108,16,1975-01-08,Male,1,51,46-60
1063,765612,16,1976-06-12,Female,6,50,46-60
1064,515203,1,1951-02-03,Female,2,75,60+
1065,571126,2,1957-11-26,Male,11,69,60+
1066,401018,1,1940-10-18,Male,10,86,60+
1067,520514,1,1952-05-14,Male,5,74,60+
1068,266020,13,1926-10-20,Female,10,100,60+
1069,385221,54,1938-02-21,Female,2,88,60+
1070,381202,54,1938-12-02,Male,12,88,60+
1071,250125,43,1925-01-25,Male,1,101,
1072,666208,60,1966-12-08,Female,12,60,46-60
1073,240410,34,1924-04-10,Male,4,102,
1074,285825,34,1928-08-25,Female,8,98,60+
1075,345604,65,1934-06-04,Female,6,92,60+
1076,795511,53,1979-05-11,Female,5,47,46-60
1077,200623,46,1920-06-23,Male,6,106,
1078,786215,24,1978-12-15,Female,12,48,46-60
1079,610715,3,1961-07-15,Male,7,65,60+
1080,506006,54,1950-10-06,Female,10,76,60+
1081,701216,71,1970-12-16,Male,12,56,46-60
1082,670223,9,1967-02-23,Male,2,59,46-60
1083,371215,48,1937-12-15,Male,12,89,60+
1084,445409,48,1944-04-09,Female,4,82,60+
1085,326219,60,1932-12-19,Female,12,94,60+
1086,730504,74,1973-05-04,Male,5,53,46-60
1087,785730,74,1978-07-30,Female,7,48,46-60
1088,695823,47,1969-08-23,Female,8,57,46-60
1089,391209,1,1939-12-09,Male,12,87,60+
1090,395620,35,1939-06-20,Female,6,87,60+
1091,405627,59,1940-06-27,Female,6,86,60+
1092,625720,41,1962-07-20,Female,7,64,60+
1093,765728,62,1976-07-28,Female,7,50,46-60
1094,606004,30,1960-10-04,Female,10,66,60+
1095,540216,30,1954-02-16,Male,2,72,60+
1096,265303,1,1926-03-03,Female,3,100,60+
1097,300902,1,1930-09-02,Male,9,96,60+
1098,485910,60,1948-09-10,Female,9,78,60+
1099,796121,65,1979-11-21,Female,11,47,46-60
1100,510704,59,1951-07-04,Male,7,75,60+
1101,460622,74,1946-06-22,Male,6,80,60+
1102,350129,72,1935-01-29,Male,1,91,60+
1103,510818,1,1951-08-18,Male,8,75,60+
1104,555209,1,1955-02-09,Female,2,71,60+
1105,420103,56,1942-01-03,Male,1,84,60+
1106,405225,56,1940-02-25,Female,2,86,60+
1107,610426,60,1961-04-26,Male,4,65,60+
1108,556222,62,1955-12-22,Female,12,71,60+
1109,315901,58,1931-09-01,Female,9,95,60+
1110,285324,10,1928-03-24,Female,3,98,60+
1111,790604,61,1979-06-04,Male,6,47,46-60
1112,305725,13,1930-07-25,Female,7,96,60+
1113,760820,11,1976-08-20,Male,8,50,46-60
1114,800618,59,1980-06-18,Male,6,46,46-60
1115,205824,36,1920-08-24,Female,8,106,
1116,735419,69,1973-04-19,Female,4,53,46-60
1117,766101,20,1976-11-01,Female,11,50,46-60
1118,691103,20,1969-11-03,Male,11,57,46-60
1119,805105,54,1980-01-05,Female,1,46,46-60
1120,736021,41,1973-10-21,Female,10,53,46-60
1121,390302,59,1939-03-02,Male,3,87,60+
1122,210218,20,1921-02-18,Male,2,105,
1123,225826,20,1922-08-26,Female,8,104,
1124,280412,21,1928-04-12,Male,4,98,60+
1125,345330,9,1934-03-30,Female,3,92,60+
1126,351023,9,1935-10-23,Male,10,91,60+
1127,741112,23,1974-11-12,Male,11,52,46-60
1128,300716,7,1930-07-16,Male,7,96,60+
1129,310924,43,1931-09-24,Male,9,95,60+
1130,406126,70,1940-11-26,Female,11,86,60+
1131,476028,55,1947-10-28,Female,10,79,60+
1132,480321,55,1948-03-21,Male,3,78,60+
1133,585915,37,1958-09-15,Female,9,68,60+
1134,591001,37,1959-10-01,Male,10,67,60+
1135,520721,8,1952-07-21,Male,7,74,60+
1136,765918,9,1976-09-18,Female,9,50,46-60
1137,775305,1,1977-03-05,Female,3,49,46-60
